,Content ID,Content Type,Category,Type,Datetime,Sentiment,Score
14246,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,cherish,2021-03-17 18:50:48,positive,70.0
14247,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,want,2021-04-15 13:55:50,positive,70.0
14248,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,disgust,2020-06-29 05:00:12,negative,0.0
14249,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,want,2020-12-16 14:06:44,positive,70.0
14250,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,indifferent,2021-03-23 15:27:42,neutral,20.0
14251,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,worried,2020-11-10 10:10:40,negative,12.0
14252,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,hate,2020-10-23 03:34:30,negative,5.0
14253,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,interested,2020-10-21 12:01:38,positive,30.0
14254,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,indifferent,2020-07-04 03:30:39,neutral,20.0
14255,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,peeking,2020-11-03 22:22:58,neutral,35.0
14256,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,indifferent,2021-05-12 23:10:08,neutral,20.0
14257,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,love,2021-05-08 07:22:54,positive,65.0
14258,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,super love,2021-04-02 06:09:53,positive,75.0
14259,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,hate,2020-11-19 14:01:05,negative,5.0
14260,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,indifferent,2020-12-28 20:19:49,neutral,20.0
14261,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,interested,2021-05-19 06:26:53,positive,30.0
14262,b0fbee80-d1fe-4be5-9a32-47f61e395669,photo,dogs,heart,2020-11-07 08:22:24,positive,60.0
14263,b0fbee80-d1fe-4be5-9a32-47f61e395669,photo,dogs,want,2020-09-27 09:35:23,positive,70.0
14264,b0fbee80-d1fe-4be5-9a32-47f61e395669,photo,dogs,peeking,2021-04-11 03:38:34,neutral,35.0
14265,b0fbee80-d1fe-4be5-9a32-47f61e395669,photo,dogs,worried,2021-04-24 19:26:45,negative,12.0
14266,b0fbee80-d1fe-4be5-9a32-47f61e395669,photo,dogs,worried,2020-10-03 22:06:16,negative,12.0
14267,b0fbee80-d1fe-4be5-9a32-47f61e395669,photo,dogs,cherish,2020-09-23 03:35:35,positive,70.0
14268,b0fbee80-d1fe-4be5-9a32-47f61e395669,photo,dogs,adore,2020-07-24 09:05:40,positive,72.0
14269,b0fbee80-d1fe-4be5-9a32-47f61e395669,photo,dogs,adore,2021-05-30 02:05:00,positive,72.0
14270,b0fbee80-d1fe-4be5-9a32-47f61e395669,photo,dogs,intrigued,2021-04-10 17:43:28,positive,45.0
14271,b0fbee80-d1fe-4be5-9a32-47f61e395669,photo,dogs,heart,2020-08-03 02:40:48,positive,60.0
14272,b0fbee80-d1fe-4be5-9a32-47f61e395669,photo,dogs,like,2020-07-12 22:27:36,positive,50.0
14273,b0fbee80-d1fe-4be5-9a32-47f61e395669,photo,dogs,adore,2021-06-09 06:23:36,positive,72.0
14274,b0fbee80-d1fe-4be5-9a32-47f61e395669,photo,dogs,worried,2020-07-11 19:29:21,negative,12.0
14275,327dd631-2d6b-4acb-b0a7-804cda5009b2,photo,cooking,cherish,2020-10-02 00:55:10,positive,70.0
14276,327dd631-2d6b-4acb-b0a7-804cda5009b2,photo,cooking,peeking,2020-09-28 08:35:52,neutral,35.0
14277,327dd631-2d6b-4acb-b0a7-804cda5009b2,photo,cooking,adore,2020-11-27 12:34:30,positive,72.0
14278,327dd631-2d6b-4acb-b0a7-804cda5009b2,photo,cooking,cherish,2021-04-22 18:24:02,positive,70.0
14279,327dd631-2d6b-4acb-b0a7-804cda5009b2,photo,cooking,hate,2020-12-20 01:49:16,negative,5.0
14280,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,cherish,2020-06-23 14:00:06,positive,70.0
14281,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,intrigued,2021-01-13 08:51:29,positive,45.0
14282,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,love,2020-10-29 15:18:02,positive,65.0
14283,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,cherish,2020-12-07 19:04:55,positive,70.0
14284,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,interested,2020-11-26 18:30:02,positive,30.0
14285,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,want,2020-09-15 08:34:33,positive,70.0
14286,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,cherish,2020-11-23 18:39:33,positive,70.0
14287,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,scared,2020-12-08 08:30:22,negative,15.0
14288,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,indifferent,2020-09-04 20:20:58,neutral,20.0
14289,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,disgust,2021-02-25 15:49:04,negative,0.0
14290,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,scared,2021-01-24 17:22:38,negative,15.0
14291,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,interested,2021-05-31 19:32:34,positive,30.0
14292,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,disgust,2021-03-31 05:40:39,negative,0.0
14293,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,indifferent,2021-03-07 16:21:12,neutral,20.0
14294,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,intrigued,2021-01-15 13:29:53,positive,45.0
14295,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,dislike,2021-05-16 07:34:22,negative,10.0
14296,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,hate,2021-04-08 21:03:04,negative,5.0
14297,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,super love,2021-04-26 02:59:29,positive,75.0
14298,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,like,2020-09-10 18:11:08,positive,50.0
14299,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,cherish,2021-01-16 23:10:02,positive,70.0
14300,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,super love,2020-12-26 17:29:40,positive,75.0
14301,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,scared,2021-06-07 16:38:36,negative,15.0
14302,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,want,2021-02-20 11:16:46,positive,70.0
14303,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,super love,2021-05-19 01:21:30,positive,75.0
14304,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,intrigued,2020-12-24 22:14:39,positive,45.0
14305,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,like,2021-05-01 03:48:00,positive,50.0
14306,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,scared,2020-11-10 06:02:59,negative,15.0
14307,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,like,2020-12-22 17:33:30,positive,50.0
14308,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,peeking,2020-10-29 17:04:28,neutral,35.0
14309,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,indifferent,2020-06-19 04:40:16,neutral,20.0
14310,9476189c-8342-489e-985c-81de9320f527,audio,soccer,indifferent,2020-09-08 06:35:08,neutral,20.0
14311,9476189c-8342-489e-985c-81de9320f527,audio,soccer,hate,2020-09-04 22:43:26,negative,5.0
14312,9476189c-8342-489e-985c-81de9320f527,audio,soccer,adore,2020-12-09 10:56:42,positive,72.0
14313,9476189c-8342-489e-985c-81de9320f527,audio,soccer,dislike,2021-01-13 17:57:04,negative,10.0
14314,9476189c-8342-489e-985c-81de9320f527,audio,soccer,worried,2021-02-01 01:00:09,negative,12.0
14315,9476189c-8342-489e-985c-81de9320f527,audio,soccer,dislike,2021-02-26 19:03:31,negative,10.0
14316,9476189c-8342-489e-985c-81de9320f527,audio,soccer,love,2021-05-01 10:22:01,positive,65.0
14317,9476189c-8342-489e-985c-81de9320f527,audio,soccer,hate,2020-10-23 18:00:59,negative,5.0
14318,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,intrigued,2020-11-20 16:03:15,positive,45.0
14319,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,scared,2020-08-28 19:31:28,negative,15.0
14320,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,want,2020-12-25 02:21:47,positive,70.0
14321,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,want,2020-08-10 11:09:12,positive,70.0
14322,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,super love,2021-04-14 16:37:51,positive,75.0
14323,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,scared,2020-09-16 08:23:25,negative,15.0
14324,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,like,2021-04-22 08:30:55,positive,50.0
14325,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,worried,2020-11-19 10:38:33,negative,12.0
14326,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,super love,2021-01-20 18:53:53,positive,75.0
14327,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,heart,2020-08-04 12:39:14,positive,60.0
14328,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,indifferent,2020-07-04 16:06:09,neutral,20.0
14329,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,heart,2020-08-16 12:26:22,positive,60.0
14330,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,want,2020-11-02 07:16:53,positive,70.0
14331,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,like,2020-11-05 02:37:41,positive,50.0
14332,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,worried,2020-10-05 08:17:40,negative,12.0
14333,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,super love,2020-12-11 05:21:57,positive,75.0
14334,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,super love,2021-03-14 10:51:53,positive,75.0
14335,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,dislike,2020-09-08 16:22:29,negative,10.0
14336,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,heart,2020-11-08 05:25:26,positive,60.0
14337,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,worried,2021-03-10 00:20:00,negative,12.0
14338,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,peeking,2021-04-01 04:53:36,neutral,35.0
14339,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,disgust,2020-11-05 08:41:45,negative,0.0
14340,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,heart,2021-02-27 12:32:49,positive,60.0
14341,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,interested,2021-06-15 06:39:33,positive,30.0
14342,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,love,2020-07-02 00:18:27,positive,65.0
14343,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,adore,2021-05-15 00:35:18,positive,72.0
14344,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,indifferent,2020-12-27 11:26:58,neutral,20.0
14345,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,intrigued,2021-04-20 02:05:58,positive,45.0
14346,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,adore,2020-10-30 07:13:41,positive,72.0
14347,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,dislike,2021-04-27 19:52:16,negative,10.0
14348,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,adore,2021-01-02 23:59:07,positive,72.0
14349,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,disgust,2021-01-12 22:03:54,negative,0.0
14350,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,like,2020-11-13 16:52:12,positive,50.0
14351,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,dislike,2020-06-23 17:32:30,negative,10.0
14352,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,scared,2021-01-14 09:48:44,negative,15.0
14353,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,dislike,2020-08-05 14:18:16,negative,10.0
14354,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,heart,2021-03-21 22:33:38,positive,60.0
14355,410c757b-918f-4c71-892b-2e6e7697bd86,video,Travel,adore,2021-03-19 10:54:58,positive,72.0
14356,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,scared,2020-09-08 02:38:41,negative,15.0
14357,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,peeking,2021-06-17 12:05:08,neutral,35.0
14358,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,peeking,2020-10-01 06:34:59,neutral,35.0
14359,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,love,2020-08-03 19:47:55,positive,65.0
14360,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,peeking,2021-03-13 10:30:25,neutral,35.0
14361,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,heart,2020-11-25 18:44:47,positive,60.0
14362,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,intrigued,2020-10-03 01:45:38,positive,45.0
14363,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,love,2020-07-30 03:25:52,positive,65.0
14364,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,peeking,2020-11-12 07:09:50,neutral,35.0
14365,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,like,2020-10-26 18:14:04,positive,50.0
14366,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,super love,2021-03-27 14:37:45,positive,75.0
14367,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,scared,2021-02-06 03:00:19,negative,15.0
14368,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,like,2021-04-06 13:50:46,positive,50.0
14369,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,want,2021-06-04 06:49:57,positive,70.0
14370,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,cherish,2020-11-28 19:31:05,positive,70.0
14371,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,cherish,2020-11-28 19:50:13,positive,70.0
14372,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,peeking,2021-05-15 17:02:42,neutral,35.0
14373,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,adore,2021-04-27 13:36:49,positive,72.0
14374,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,hate,2020-08-30 15:07:46,negative,5.0
14375,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,disgust,2021-02-05 05:16:56,negative,0.0
14376,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,disgust,2021-06-09 15:17:14,negative,0.0
14377,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,adore,2021-01-08 14:51:04,positive,72.0
14378,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,disgust,2021-02-16 01:51:44,negative,0.0
14379,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,dislike,2021-05-28 22:34:33,negative,10.0
14380,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,heart,2020-12-12 21:02:25,positive,60.0
14381,a52f38d8-1c2e-4adc-b451-01c49f650195,GIF,healthy eating,intrigued,2020-11-13 08:13:40,positive,45.0
14382,a52f38d8-1c2e-4adc-b451-01c49f650195,GIF,healthy eating,peeking,2020-09-29 14:07:50,neutral,35.0
14383,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,love,2021-03-03 20:09:20,positive,65.0
14384,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,like,2021-04-17 13:43:28,positive,50.0
14385,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,worried,2021-05-26 19:27:35,negative,12.0
14386,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,like,2020-11-06 09:50:15,positive,50.0
14387,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,dislike,2021-01-16 01:07:00,negative,10.0
14388,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,love,2020-08-25 15:04:03,positive,65.0
14389,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,worried,2020-10-12 22:52:04,negative,12.0
14390,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,intrigued,2020-10-13 09:36:29,positive,45.0
14391,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,indifferent,2021-05-18 06:05:45,neutral,20.0
14392,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,worried,2021-03-16 12:09:25,negative,12.0
14393,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,want,2020-08-22 21:37:44,positive,70.0
14394,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,cherish,2020-08-01 05:36:25,positive,70.0
14395,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,scared,2020-09-04 00:08:06,negative,15.0
14396,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,cherish,2021-06-17 22:37:46,positive,70.0
14397,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,peeking,2021-05-18 01:41:16,neutral,35.0
14398,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,scared,2020-09-12 14:30:57,negative,15.0
14399,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,like,2020-07-17 17:08:22,positive,50.0
14400,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,disgust,2020-06-19 19:15:14,negative,0.0
14401,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,intrigued,2020-07-24 02:55:39,positive,45.0
14402,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,love,2021-04-30 10:35:26,positive,65.0
14403,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,interested,2021-03-23 19:44:06,positive,30.0
14404,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,peeking,2020-11-11 07:15:54,neutral,35.0
14405,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,like,2020-12-12 05:10:27,positive,50.0
14406,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,indifferent,2021-02-11 10:35:23,neutral,20.0
14407,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,super love,2021-04-02 04:53:30,positive,75.0
14408,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,worried,2020-07-25 23:37:43,negative,12.0
14409,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,cherish,2021-04-12 13:56:42,positive,70.0
14410,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,disgust,2021-01-27 02:44:48,negative,0.0
14411,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,disgust,2021-04-12 23:02:05,negative,0.0
14412,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,peeking,2021-03-14 06:10:40,neutral,35.0
14413,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,heart,2021-02-14 04:49:34,positive,60.0
14414,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,disgust,2021-02-20 16:44:35,negative,0.0
14415,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,heart,2021-06-02 19:45:24,positive,60.0
14416,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,want,2021-06-13 07:56:23,positive,70.0
14417,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,intrigued,2020-10-22 10:56:07,positive,45.0
14418,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,worried,2021-04-10 15:40:48,negative,12.0
14419,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,peeking,2020-08-21 19:32:21,neutral,35.0
14420,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,like,2020-08-24 07:48:16,positive,50.0
14421,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,disgust,2020-11-21 13:34:47,negative,0.0
14422,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,heart,2021-04-11 15:53:43,positive,60.0
14423,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,adore,2021-04-21 11:29:33,positive,72.0
14424,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,interested,2021-02-13 19:34:12,positive,30.0
14425,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,love,2021-03-14 19:53:56,positive,65.0
14426,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,want,2021-05-24 19:11:08,positive,70.0
14427,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,interested,2021-04-20 20:51:44,positive,30.0
14428,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,like,2020-10-15 09:18:44,positive,50.0
14429,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,disgust,2021-01-14 06:43:58,negative,0.0
14430,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,heart,2020-12-17 09:58:43,positive,60.0
14431,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,peeking,2020-08-16 12:24:35,neutral,35.0
14432,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,dislike,2020-07-27 02:37:23,negative,10.0
14433,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,peeking,2021-06-12 05:22:35,neutral,35.0
14434,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,cherish,2020-08-13 14:05:04,positive,70.0
14435,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,soccer,worried,2021-04-03 21:13:13,negative,12.0
14436,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,soccer,hate,2021-05-06 13:45:09,negative,5.0
14437,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,soccer,scared,2020-08-08 19:37:33,negative,15.0
14438,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,soccer,hate,2021-01-24 22:13:21,negative,5.0
14439,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,soccer,intrigued,2021-01-19 12:01:06,positive,45.0
14440,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,soccer,adore,2020-07-05 12:24:50,positive,72.0
14441,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,soccer,heart,2020-11-15 12:31:46,positive,60.0
14442,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,soccer,scared,2021-01-22 16:52:16,negative,15.0
14443,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,soccer,intrigued,2021-03-02 19:05:57,positive,45.0
14444,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,soccer,disgust,2021-06-13 07:06:34,negative,0.0
14445,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,soccer,adore,2020-11-11 10:01:35,positive,72.0
14446,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,soccer,scared,2021-02-26 23:58:02,negative,15.0
14447,9c55917b-055c-4ae0-b044-cce9fb89bfa9,video,soccer,heart,2021-04-07 05:09:23,positive,60.0
14448,5e813176-850f-4791-a750-4961429c2458,GIF,soccer,adore,2021-05-15 06:56:33,positive,72.0
14449,5e813176-850f-4791-a750-4961429c2458,GIF,soccer,super love,2020-07-14 19:32:41,positive,75.0
14450,5e813176-850f-4791-a750-4961429c2458,GIF,soccer,peeking,2020-08-11 17:00:59,neutral,35.0
14451,5e813176-850f-4791-a750-4961429c2458,GIF,soccer,dislike,2021-06-16 11:01:28,negative,10.0
14452,5e813176-850f-4791-a750-4961429c2458,GIF,soccer,disgust,2020-09-01 14:46:22,negative,0.0
14453,5e813176-850f-4791-a750-4961429c2458,GIF,soccer,adore,2020-12-19 21:09:12,positive,72.0
14454,5e813176-850f-4791-a750-4961429c2458,GIF,soccer,scared,2021-04-12 04:21:32,negative,15.0
14455,5e813176-850f-4791-a750-4961429c2458,GIF,soccer,love,2021-03-02 13:05:47,positive,65.0
14456,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,hate,2021-03-02 08:41:57,negative,5.0
14457,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,scared,2021-01-10 05:47:06,negative,15.0
14458,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,intrigued,2020-07-25 05:34:29,positive,45.0
14459,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,want,2021-03-22 09:06:24,positive,70.0
14460,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,adore,2021-04-12 06:31:15,positive,72.0
14461,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,indifferent,2020-07-19 09:42:56,neutral,20.0
14462,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,disgust,2020-08-04 21:47:57,negative,0.0
14463,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,intrigued,2020-08-06 03:48:35,positive,45.0
14464,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,adore,2020-08-22 00:30:08,positive,72.0
14465,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,adore,2020-12-28 04:50:20,positive,72.0
14466,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,like,2020-10-08 23:31:18,positive,50.0
14467,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,love,2020-08-09 17:52:28,positive,65.0
14468,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,want,2021-04-16 16:28:59,positive,70.0
14469,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,super love,2021-04-20 20:00:55,positive,75.0
14470,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,scared,2020-11-25 22:19:55,negative,15.0
14471,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,scared,2021-04-08 01:32:37,negative,15.0
14472,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,cherish,2020-10-19 05:58:01,positive,70.0
14473,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,super love,2020-12-10 13:05:04,positive,75.0
14474,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,adore,2020-09-06 06:25:25,positive,72.0
14475,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,hate,2021-04-12 06:58:32,negative,5.0
14476,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,indifferent,2020-12-26 00:40:28,neutral,20.0
14477,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,peeking,2020-12-19 08:22:10,neutral,35.0
14478,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,peeking,2021-01-25 19:30:56,neutral,35.0
14479,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,disgust,2021-03-30 01:41:26,negative,0.0
14480,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,worried,2021-03-08 23:12:58,negative,12.0
14481,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,disgust,2021-04-04 08:23:45,negative,0.0
14482,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,like,2020-12-18 04:00:42,positive,50.0
